frame.time_relative,ip.src,ip.dst,frame.len,ip.proto
"16.541831796","172.217.30.46","10.0.2.15","1399","17"
"16.541831815","172.217.30.46","10.0.2.15","1399","17"
"16.542110339","172.217.30.46","10.0.2.15","1399","17"
"16.542110446","172.217.30.46","10.0.2.15","1399","17"
"16.542148064","172.217.30.46","10.0.2.15","1399","17"
"16.542148107","172.217.30.46","10.0.2.15","1399","17"
"16.542148135","172.217.30.46","10.0.2.15","1399","17"
"16.542148155","172.217.30.46","10.0.2.15","1399","17"
"16.542148175","172.217.30.46","10.0.2.15","1399","17"
"16.542148195","172.217.30.46","10.0.2.15","1399","17"
"16.542148215","172.217.30.46","10.0.2.15","1399","17"
"16.542310008","172.217.30.46","10.0.2.15","1399","17"
"16.542310068","172.217.30.46","10.0.2.15","1399","17"
"16.542310088","172.217.30.46","10.0.2.15","1399","17"
"16.542310115","172.217.30.46","10.0.2.15","1399","17"
"16.542310136","172.217.30.46","10.0.2.15","1399","17"
"16.542516103","172.217.30.46","10.0.2.15","1399","17"
"16.542516165","172.217.30.46","10.0.2.15","1399","17"
"16.543075837","10.0.2.15","172.217.30.46","80","17"
"16.543354757","172.217.30.46","10.0.2.15","1390","17"
"16.544077637","172.217.30.46","10.0.2.15","1399","17"
"16.544077857","172.217.30.46","10.0.2.15","1399","17"
"16.544077885","172.217.30.46","10.0.2.15","1399","17"
"16.544077911","172.217.30.46","10.0.2.15","1399","17"
"16.544077930","172.217.30.46","10.0.2.15","1399","17"
"16.544077951","172.217.30.46","10.0.2.15","1399","17"
"16.544077971","172.217.30.46","10.0.2.15","1399","17"
"16.544077990","172.217.30.46","10.0.2.15","1399","17"
"16.544156913","172.217.30.46","10.0.2.15","1399","17"
"16.544156973","172.217.30.46","10.0.2.15","1399","17"
"16.544156994","172.217.30.46","10.0.2.15","1399","17"
"16.544157023","172.217.30.46","10.0.2.15","1399","17"
"16.544157051","172.217.30.46","10.0.2.15","1399","17"
"16.544157072","172.217.30.46","10.0.2.15","1399","17"
"16.544157090","172.217.30.46","10.0.2.15","1399","17"
"16.544157109","172.217.30.46","10.0.2.15","1399","17"
"16.544162766","172.217.30.46","10.0.2.15","1399","17"
"16.544543652","172.217.30.46","10.0.2.15","1399","17"
"16.544543789","172.217.30.46","10.0.2.15","1399","17"
"16.544543810","172.217.30.46","10.0.2.15","134","17"
"16.545234589","10.0.2.15","172.217.30.46","75","17"
"16.553493755","172.217.30.46","10.0.2.15","71","17"
"16.560745053","10.0.2.15","172.217.162.22","306","17"
"16.569575127","172.217.162.22","10.0.2.15","188","17"
"16.571042758","10.0.2.15","172.217.162.22","78","17"
"16.590602378","10.0.2.15","172.217.30.46","532","17"
"16.599792633","172.217.162.22","10.0.2.15","69","17"
"16.599792966","172.217.30.46","10.0.2.15","1394","17"
"16.599793004","172.217.30.46","10.0.2.15","1399","17"
"16.600541533","172.217.30.46","10.0.2.15","1399","17"
"16.600541729","172.217.30.46","10.0.2.15","1399","17"
"16.600541747","172.217.30.46","10.0.2.15","1399","17"
"16.600541769","172.217.30.46","10.0.2.15","1399","17"
"16.600541789","172.217.30.46","10.0.2.15","1399","17"
"16.600541810","172.217.30.46","10.0.2.15","1399","17"
"16.600541829","172.217.30.46","10.0.2.15","1399","17"
"16.600541849","172.217.30.46","10.0.2.15","1399","17"
"16.600571077","172.217.30.46","10.0.2.15","1399","17"
"16.600571144","172.217.30.46","10.0.2.15","1399","17"
"16.600571171","172.217.30.46","10.0.2.15","1399","17"
"16.600849069","172.217.30.46","10.0.2.15","1399","17"
"16.600849232","172.217.30.46","10.0.2.15","1399","17"
"16.600849250","172.217.30.46","10.0.2.15","1399","17"
"16.600849268","172.217.30.46","10.0.2.15","1399","17"
"16.600849287","172.217.30.46","10.0.2.15","1399","17"
"16.600849307","172.217.30.46","10.0.2.15","1399","17"
"16.601119583","172.217.30.46","10.0.2.15","1399","17"
"16.601119647","172.217.30.46","10.0.2.15","1399","17"
"16.601119674","172.217.30.46","10.0.2.15","1399","17"
"16.601119694","172.217.30.46","10.0.2.15","1399","17"
"16.601119714","172.217.30.46","10.0.2.15","1399","17"
"16.601701162","172.217.30.46","10.0.2.15","1390","17"
"16.601701379","172.217.30.46","10.0.2.15","1399","17"
"16.601701400","172.217.30.46","10.0.2.15","1399","17"
"16.601701421","172.217.30.46","10.0.2.15","1399","17"
"16.602008177","172.217.30.46","10.0.2.15","1399","17"
"16.602008309","172.217.30.46","10.0.2.15","1399","17"
"16.602008339","172.217.30.46","10.0.2.15","1399","17"
"16.602008362","172.217.30.46","10.0.2.15","1399","17"
"16.602008384","172.217.30.46","10.0.2.15","1399","17"
"16.602018001","172.217.30.46","10.0.2.15","1399","17"
"16.602223981","172.217.30.46","10.0.2.15","1399","17"
"16.602224055","172.217.30.46","10.0.2.15","1399","17"
"16.602224083","172.217.30.46","10.0.2.15","1399","17"
"16.602224105","172.217.30.46","10.0.2.15","1399","17"
"16.602224125","172.217.30.46","10.0.2.15","1399","17"
"16.602401987","172.217.30.46","10.0.2.15","1399","17"
"16.602402063","172.217.30.46","10.0.2.15","1399","17"
"16.602402101","172.217.30.46","10.0.2.15","1399","17"
"16.602402148","172.217.30.46","10.0.2.15","1399","17"
"16.602627777","172.217.30.46","10.0.2.15","1399","17"
"16.602627860","172.217.30.46","10.0.2.15","1399","17"
"16.602627894","172.217.30.46","10.0.2.15","1399","17"
"16.602627930","172.217.30.46","10.0.2.15","1399","17"
"16.602627972","172.217.30.46","10.0.2.15","1399","17"
"16.602813597","172.217.30.46","10.0.2.15","1399","17"
"16.602813670","172.217.30.46","10.0.2.15","640","17"
"16.602813703","172.217.30.46","10.0.2.15","1391","17"
"16.602813734","172.217.30.46","10.0.2.15","1399","17"
"16.602813770","172.217.30.46","10.0.2.15","1399","17"
"16.603023587","172.217.30.46","10.0.2.15","1399","17"
"16.603023649","172.217.30.46","10.0.2.15","1399","17"
"16.603023680","172.217.30.46","10.0.2.15","1399","17"
"16.603023712","172.217.30.46","10.0.2.15","1399","17"
"16.603023745","172.217.30.46","10.0.2.15","1399","17"
"16.603240053","172.217.30.46","10.0.2.15","1399","17"
"16.603240114","172.217.30.46","10.0.2.15","1399","17"
"16.603240139","172.217.30.46","10.0.2.15","1399","17"
"16.603240156","172.217.30.46","10.0.2.15","1399","17"
"16.603240177","172.217.30.46","10.0.2.15","1399","17"
"16.603640621","172.217.30.46","10.0.2.15","1399","17"
"16.603640681","172.217.30.46","10.0.2.15","1399","17"
"16.603640701","172.217.30.46","10.0.2.15","1399","17"
"16.603640722","172.217.30.46","10.0.2.15","1399","17"
"16.603640743","172.217.30.46","10.0.2.15","1399","17"
"16.604800993","172.217.30.46","10.0.2.15","1399","17"
"16.604801199","172.217.30.46","10.0.2.15","1399","17"
"16.604801217","172.217.30.46","10.0.2.15","1399","17"
"16.604801238","172.217.30.46","10.0.2.15","1399","17"
"16.604801260","172.217.30.46","10.0.2.15","1399","17"
"16.604801280","172.217.30.46","10.0.2.15","1399","17"
"16.604801300","172.217.30.46","10.0.2.15","980","17"
"16.604801319","172.217.30.46","10.0.2.15","1391","17"
"16.604816676","172.217.30.46","10.0.2.15","1399","17"
"16.604816695","172.217.30.46","10.0.2.15","1399","17"
"16.604816721","172.217.30.46","10.0.2.15","1399","17"
"16.605040256","172.217.30.46","10.0.2.15","1399","17"
"16.605040317","172.217.30.46","10.0.2.15","1399","17"
"16.605040338","172.217.30.46","10.0.2.15","1399","17"
"16.605040359","172.217.30.46","10.0.2.15","1399","17"
"16.605243782","172.217.30.46","10.0.2.15","1399","17"
"16.605243860","172.217.30.46","10.0.2.15","1399","17"
"16.605243895","172.217.30.46","10.0.2.15","1399","17"
"16.605243935","172.217.30.46","10.0.2.15","1399","17"
"16.605243973","172.217.30.46","10.0.2.15","1399","17"
"16.605472868","172.217.30.46","10.0.2.15","1399","17"
"16.605472943","172.217.30.46","10.0.2.15","1399","17"
"16.606308539","172.217.30.46","10.0.2.15","1399","17"
"16.606308674","172.217.30.46","10.0.2.15","1399","17"
"16.606308696","172.217.30.46","10.0.2.15","1399","17"
"16.606975077","172.217.30.46","10.0.2.15","1399","17"
"16.606975327","172.217.30.46","10.0.2.15","1399","17"
"16.606975356","172.217.30.46","10.0.2.15","1399","17"
"16.606975394","172.217.30.46","10.0.2.15","1399","17"
"16.606975427","172.217.30.46","10.0.2.15","1399","17"
"16.606975461","172.217.30.46","10.0.2.15","1399","17"
"16.606975496","172.217.30.46","10.0.2.15","980","17"
"16.606975531","172.217.30.46","10.0.2.15","1391","17"
"16.607003763","172.217.30.46","10.0.2.15","1399","17"
"16.607003791","172.217.30.46","10.0.2.15","1399","17"
"16.607007326","172.217.30.46","10.0.2.15","1399","17"
"16.607007360","172.217.30.46","10.0.2.15","1399","17"
"16.607334506","172.217.30.46","10.0.2.15","1399","17"
"16.607334602","172.217.30.46","10.0.2.15","1399","17"
"16.607334644","172.217.30.46","10.0.2.15","1399","17"
"16.607334674","172.217.30.46","10.0.2.15","1399","17"
"16.607334699","172.217.30.46","10.0.2.15","1399","17"
"16.607334720","172.217.30.46","10.0.2.15","1399","17"
"16.608235383","172.217.30.46","10.0.2.15","1399","17"
"16.608235514","172.217.30.46","10.0.2.15","1399","17"
"16.608235534","172.217.30.46","10.0.2.15","1399","17"
"16.608235556","172.217.30.46","10.0.2.15","1399","17"
"16.608235578","172.217.30.46","10.0.2.15","1399","17"
"16.608235601","172.217.30.46","10.0.2.15","1399","17"
"16.608235622","172.217.30.46","10.0.2.15","1399","17"
"16.614767769","10.0.2.15","172.217.30.46","81","17"
"16.619353774","172.217.30.46","10.0.2.15","1399","17"
"16.619354069","172.217.30.46","10.0.2.15","1399","17"
"16.619354090","172.217.30.46","10.0.2.15","1399","17"
"16.619354111","172.217.30.46","10.0.2.15","1399","17"
"16.619354131","172.217.30.46","10.0.2.15","1399","17"
"16.619552365","172.217.30.46","10.0.2.15","1399","17"
"16.619552429","172.217.30.46","10.0.2.15","986","17"
"16.619552458","172.217.30.46","10.0.2.15","1391","17"
"16.619552478","172.217.30.46","10.0.2.15","1399","17"
"16.619814247","172.217.30.46","10.0.2.15","1399","17"
"16.619814530","172.217.30.46","10.0.2.15","1399","17"
"16.619814548","172.217.30.46","10.0.2.15","1399","17"
"16.619814568","172.217.30.46","10.0.2.15","1399","17"
"16.619814588","172.217.30.46","10.0.2.15","1399","17"
"16.619975599","172.217.30.46","10.0.2.15","1399","17"
"16.619975717","172.217.30.46","10.0.2.15","1399","17"
"16.619975742","172.217.30.46","10.0.2.15","1399","17"
"16.620397768","172.217.30.46","10.0.2.15","1399","17"
"16.620397980","172.217.30.46","10.0.2.15","1399","17"
"16.620398014","172.217.30.46","10.0.2.15","1399","17"
"16.620398066","172.217.30.46","10.0.2.15","1399","17"
"16.620407538","172.217.30.46","10.0.2.15","1399","17"
"16.620592119","172.217.30.46","10.0.2.15","1399","17"
"16.620592185","172.217.30.46","10.0.2.15","1399","17"
"16.620592205","172.217.30.46","10.0.2.15","1399","17"
"16.620599021","172.217.30.46","10.0.2.15","1399","17"
"16.620621721","10.0.2.15","172.217.30.46","75","17"
"16.620882631","10.0.2.15","172.217.30.46","75","17"
"16.621279255","172.217.30.46","10.0.2.15","1399","17"
"16.621279366","172.217.30.46","10.0.2.15","1399","17"
"16.621279389","172.217.30.46","10.0.2.15","1399","17"
"16.621279415","172.217.30.46","10.0.2.15","1399","17"
"16.622051346","172.217.30.46","10.0.2.15","1399","17"
"16.622051494","172.217.30.46","10.0.2.15","1399","17"
"16.622259601","172.217.30.46","10.0.2.15","1399","17"
"16.622259666","172.217.30.46","10.0.2.15","1399","17"
"16.622259688","172.217.30.46","10.0.2.15","1399","17"
"16.622259710","172.217.30.46","10.0.2.15","1399","17"
"16.622483228","172.217.30.46","10.0.2.15","1399","17"
"16.622483293","172.217.30.46","10.0.2.15","1399","17"
"16.622483311","172.217.30.46","10.0.2.15","1399","17"
"16.622483333","172.217.30.46","10.0.2.15","1399","17"
"16.622483364","172.217.30.46","10.0.2.15","1399","17"
"16.622656578","172.217.30.46","10.0.2.15","1399","17"
"16.623785168","172.217.30.46","10.0.2.15","1399","17"
"16.624375755","172.217.30.46","10.0.2.15","1399","17"
"16.624724455","172.217.30.46","10.0.2.15","1399","17"
"16.624724887","172.217.30.46","10.0.2.15","1399","17"
"16.624724979","172.217.30.46","10.0.2.15","1399","17"
"16.624725005","172.217.30.46","10.0.2.15","1399","17"
"16.624725027","172.217.30.46","10.0.2.15","1399","17"
"16.624725050","172.217.30.46","10.0.2.15","1399","17"
"16.624725073","172.217.30.46","10.0.2.15","1399","17"
"16.624725095","172.217.30.46","10.0.2.15","1399","17"
"16.624744700","172.217.30.46","10.0.2.15","1399","17"
"16.624744728","172.217.30.46","10.0.2.15","1399","17"
"16.624744755","172.217.30.46","10.0.2.15","1399","17"
"16.624744778","172.217.30.46","10.0.2.15","1399","17"
"16.624744808","172.217.30.46","10.0.2.15","1399","17"
"16.624744829","172.217.30.46","10.0.2.15","1399","17"
"16.624744849","172.217.30.46","10.0.2.15","1399","17"
"16.624744866","172.217.30.46","10.0.2.15","1399","17"
"16.626648034","172.217.30.46","10.0.2.15","1399","17"
"16.626648382","172.217.30.46","10.0.2.15","1399","17"
"16.626648401","172.217.30.46","10.0.2.15","1399","17"
"16.626648425","172.217.30.46","10.0.2.15","1399","17"
"16.627181795","172.217.30.46","10.0.2.15","1399","17"
"16.627181968","172.217.30.46","10.0.2.15","1399","17"
"16.627181994","172.217.30.46","10.0.2.15","1399","17"
"16.627182026","172.217.30.46","10.0.2.15","1399","17"
"16.627182062","172.217.30.46","10.0.2.15","1399","17"
"16.627182083","172.217.30.46","10.0.2.15","1399","17"
"16.628032943","172.217.30.46","10.0.2.15","1399","17"
"16.628033087","172.217.30.46","10.0.2.15","1399","17"
"16.628033124","172.217.30.46","10.0.2.15","1399","17"
"16.628378373","172.217.30.46","10.0.2.15","1399","17"
"16.628378442","172.217.30.46","10.0.2.15","1399","17"
"16.628378464","172.217.30.46","10.0.2.15","1399","17"
"16.628471695","10.0.2.15","172.217.30.46","75","17"
"16.628648923","10.0.2.15","172.217.30.46","75","17"
"16.629353837","172.217.30.46","10.0.2.15","1399","17"
"16.629353969","172.217.30.46","10.0.2.15","1399","17"
"16.629353987","172.217.30.46","10.0.2.15","1399","17"
"16.629354008","172.217.30.46","10.0.2.15","1399","17"
"16.629354028","172.217.30.46","10.0.2.15","1399","17"
"16.629354047","172.217.30.46","10.0.2.15","1399","17"
"16.629909595","10.0.2.15","172.217.30.46","75","17"
"16.630516787","172.217.30.46","10.0.2.15","765","17"
"16.654013770","10.0.2.15","172.217.30.46","76","17"
"16.708514074","10.0.2.15","172.217.30.46","425","17"
"16.713783880","172.217.30.46","10.0.2.15","75","17"
"16.714079793","10.0.2.15","172.217.30.46","75","17"
"16.784560832","172.217.30.46","10.0.2.15","1221","17"
"16.784561090","172.217.30.46","10.0.2.15","72","17"
"16.784561109","172.217.30.46","10.0.2.15","195","17"
"16.785632366","10.0.2.15","172.217.30.46","80","17"
"16.792343133","172.217.30.46","10.0.2.15","71","17"
"16.859481972","10.0.2.15","172.217.30.46","425","17"
"16.868470832","172.217.30.46","10.0.2.15","75","17"
"16.868863656","10.0.2.15","172.217.30.46","75","17"
"16.920172806","10.0.2.15","142.250.78.99","93","6"
"16.920691186","10.0.2.15","142.250.78.99","1399","17"
"16.920783625","142.250.78.99","10.0.2.15","60","6"
"16.921775834","10.0.2.15","142.250.78.99","78","6"
"16.921837235","10.0.2.15","142.250.78.99","54","6"
"16.922200822","142.250.78.99","10.0.2.15","60","6"
"16.922201132","142.250.78.99","10.0.2.15","60","6"
"16.929424780","142.250.78.99","10.0.2.15","60","6"
"16.929449657","10.0.2.15","142.250.78.99","54","6"
"16.944129931","172.217.30.46","10.0.2.15","1399","17"
"16.944130257","172.217.30.46","10.0.2.15","1399","17"
"16.944130289","172.217.30.46","10.0.2.15","442","17"
"16.944130319","172.217.30.46","10.0.2.15","1394","17"
"16.944130350","172.217.30.46","10.0.2.15","1399","17"
"16.944130381","172.217.30.46","10.0.2.15","1136","17"
"16.945298023","10.0.2.15","172.217.30.46","81","17"
"16.945371261","10.0.2.15","172.217.30.46","73","17"
"16.946903448","172.217.30.46","10.0.2.15","1393","17"
"16.946903740","172.217.30.46","10.0.2.15","1399","17"
"16.946903764","172.217.30.46","10.0.2.15","1399","17"
"16.946903792","172.217.30.46","10.0.2.15","1399","17"
"16.946903812","172.217.30.46","10.0.2.15","1399","17"
"16.946903834","172.217.30.46","10.0.2.15","1399","17"
"16.946903854","172.217.30.46","10.0.2.15","629","17"
"16.947247444","10.0.2.15","172.217.30.46","75","17"
"16.947531958","10.0.2.15","142.250.78.99","1399","17"
"16.947885671","172.217.30.46","10.0.2.15","1393","17"
"16.947885839","172.217.30.46","10.0.2.15","1399","17"
"16.947885862","172.217.30.46","10.0.2.15","1399","17"
"16.948176053","172.217.30.46","10.0.2.15","1399","17"
"16.948176124","172.217.30.46","10.0.2.15","160","17"
"16.948704526","172.217.30.46","10.0.2.15","1391","17"
"16.948704643","172.217.30.46","10.0.2.15","1399","17"
"16.948704669","172.217.30.46","10.0.2.15","1399","17"
"16.948704690","172.217.30.46","10.0.2.15","1399","17"
"16.948704711","172.217.30.46","10.0.2.15","1399","17"
"16.948704733","172.217.30.46","10.0.2.15","277","17"
"16.949582446","172.217.30.46","10.0.2.15","1391","17"
"16.949582598","172.217.30.46","10.0.2.15","72","17"
"16.949582634","172.217.30.46","10.0.2.15","340","17"
"16.949828095","172.217.30.46","10.0.2.15","176","17"
"16.949828229","172.217.30.46","10.0.2.15","256","17"
"16.949828256","172.217.30.46","10.0.2.15","151","17"
"16.949828289","172.217.30.46","10.0.2.15","223","17"
"16.950040905","172.217.30.46","10.0.2.15","151","17"
"16.950041134","172.217.30.46","10.0.2.15","86","17"
"16.950041156","172.217.30.46","10.0.2.15","510","17"
"16.950748214","10.0.2.15","172.217.30.46","75","17"
"16.952060980","172.217.30.46","10.0.2.15","1391","17"
"16.952061193","142.250.78.99","10.0.2.15","1399","17"
"16.952061222","172.217.30.46","10.0.2.15","1399","17"
"16.952061243","172.217.30.46","10.0.2.15","1399","17"
"16.952061264","172.217.30.46","10.0.2.15","1399","17"
"16.952061285","172.217.30.46","10.0.2.15","1399","17"
"16.952429479","172.217.30.46","10.0.2.15","1399","17"
"16.952429549","172.217.30.46","10.0.2.15","1399","17"
"16.952429578","172.217.30.46","10.0.2.15","1399","17"
"16.952755520","10.0.2.15","172.217.30.46","75","17"
"16.953798805","172.217.30.46","10.0.2.15","1390","17"
"16.953798928","172.217.30.46","10.0.2.15","1399","17"
"16.953798950","172.217.30.46","10.0.2.15","1399","17"
"16.953798971","172.217.30.46","10.0.2.15","130","17"
"16.953798991","172.217.30.46","10.0.2.15","202","17"
"16.957128039","10.0.2.15","172.217.30.46","75","17"
"16.963655332","10.0.2.15","142.250.78.99","1399","17"
"16.963732950","10.0.2.15","142.250.78.99","1399","17"
"16.968909687","142.250.78.99","10.0.2.15","1399","17"
"16.979677851","10.0.2.15","142.250.78.99","1399","17"
"16.979757576","10.0.2.15","142.250.78.99","1399","17"
"16.980647478","142.250.78.99","10.0.2.15","1399","17"
"16.980647802","142.250.78.99","10.0.2.15","657","17"
"16.980885546","142.250.78.99","10.0.2.15","69","17"
"16.982157387","10.0.2.15","142.250.78.99","155","17"
"16.987458124","142.250.78.99","10.0.2.15","170","17"
"17.009698020","10.0.2.15","142.250.78.99","74","17"
"17.022937068","10.0.2.15","172.217.30.46","850","17"
"17.028576408","10.0.2.15","172.217.30.46","467","17"
"17.031512872","172.217.30.46","10.0.2.15","215","17"
"17.031513163","172.217.30.46","10.0.2.15","1394","17"
"17.031513207","172.217.30.46","10.0.2.15","1399","17"
"17.031513231","172.217.30.46","10.0.2.15","1399","17"
"17.031513260","172.217.30.46","10.0.2.15","1399","17"
"17.031513295","172.217.30.46","10.0.2.15","1399","17"
"17.031513324","172.217.30.46","10.0.2.15","1399","17"
"17.031513346","172.217.30.46","10.0.2.15","1399","17"
"17.031537911","172.217.30.46","10.0.2.15","1399","17"
"17.031537955","172.217.30.46","10.0.2.15","1399","17"
"17.031537983","172.217.30.46","10.0.2.15","1399","17"
"17.031538005","172.217.30.46","10.0.2.15","1399","17"
"17.032009580","172.217.30.46","10.0.2.15","1399","17"
"17.032009710","172.217.30.46","10.0.2.15","1399","17"
"17.032009734","172.217.30.46","10.0.2.15","1399","17"
"17.032009766","172.217.30.46","10.0.2.15","1399","17"
"17.032753498","172.217.30.46","10.0.2.15","1394","17"
"17.032753778","172.217.30.46","10.0.2.15","1399","17"
"17.032753802","172.217.30.46","10.0.2.15","1399","17"
"17.032753829","172.217.30.46","10.0.2.15","1399","17"
"17.032753863","172.217.30.46","10.0.2.15","1399","17"
"17.033077466","172.217.30.46","10.0.2.15","1399","17"
"17.033077633","172.217.30.46","10.0.2.15","1399","17"
"17.033077663","172.217.30.46","10.0.2.15","1399","17"
"17.033077687","172.217.30.46","10.0.2.15","141","17"
"17.033793261","10.0.2.15","172.217.30.46","81","17"
"17.035081497","172.217.30.46","10.0.2.15","1399","17"
"17.035081766","172.217.30.46","10.0.2.15","1399","17"
"17.035081785","172.217.30.46","10.0.2.15","1399","17"
"17.035081807","172.217.30.46","10.0.2.15","1399","17"
"17.035081838","172.217.30.46","10.0.2.15","1399","17"
"17.035081864","172.217.30.46","10.0.2.15","1399","17"
"17.035081890","172.217.30.46","10.0.2.15","1399","17"
"17.035081915","172.217.30.46","10.0.2.15","1399","17"
"17.035365524","172.217.30.46","10.0.2.15","77","17"
"17.035365689","172.217.30.46","10.0.2.15","1399","17"
"17.035365712","172.217.30.46","10.0.2.15","1399","17"
"17.035365741","172.217.30.46","10.0.2.15","1399","17"
"17.036678579","172.217.30.46","10.0.2.15","1399","17"
"17.036678804","172.217.30.46","10.0.2.15","1399","17"
"17.036678837","172.217.30.46","10.0.2.15","1399","17"
"17.036678860","172.217.30.46","10.0.2.15","1399","17"
"17.036678897","172.217.30.46","10.0.2.15","1399","17"
"17.036896144","172.217.30.46","10.0.2.15","1399","17"
"17.036896217","172.217.30.46","10.0.2.15","1399","17"
"17.036896240","172.217.30.46","10.0.2.15","1399","17"
"17.038953067","172.217.30.46","10.0.2.15","1399","17"
"17.038953525","172.217.30.46","10.0.2.15","1399","17"
"17.038953544","172.217.30.46","10.0.2.15","1399","17"
"17.038953568","172.217.30.46","10.0.2.15","1399","17"
"17.038953602","172.217.30.46","10.0.2.15","1399","17"
"17.038953626","172.217.30.46","10.0.2.15","1399","17"
"17.038953644","172.217.30.46","10.0.2.15","1399","17"
"17.039273543","172.217.30.46","10.0.2.15","1399","17"
"17.039273963","172.217.30.46","10.0.2.15","818","17"
"17.039273994","172.217.30.46","10.0.2.15","1391","17"
"17.041173528","172.217.30.46","10.0.2.15","1394","17"
"17.041173788","172.217.30.46","10.0.2.15","1399","17"
"17.041173807","172.217.30.46","10.0.2.15","1399","17"
"17.041173828","172.217.30.46","10.0.2.15","1399","17"
"17.041173848","172.217.30.46","10.0.2.15","1399","17"
"17.041173867","172.217.30.46","10.0.2.15","1399","17"
"17.041545891","172.217.30.46","10.0.2.15","1399","17"
"17.041546014","172.217.30.46","10.0.2.15","1399","17"
"17.041546042","172.217.30.46","10.0.2.15","1399","17"
"17.041546062","172.217.30.46","10.0.2.15","1399","17"
"17.041546081","172.217.30.46","10.0.2.15","1399","17"
"17.041546101","172.217.30.46","10.0.2.15","1399","17"
"17.042846478","172.217.30.46","10.0.2.15","1399","17"
"17.042846877","172.217.30.46","10.0.2.15","1399","17"
"17.042846897","172.217.30.46","10.0.2.15","1399","17"
"17.042846918","172.217.30.46","10.0.2.15","1399","17"
"17.042846939","172.217.30.46","10.0.2.15","1399","17"
"17.042993936","172.217.30.46","10.0.2.15","1399","17"
"17.042993998","172.217.30.46","10.0.2.15","1399","17"
"17.042994026","172.217.30.46","10.0.2.15","1399","17"
"17.043121689","10.0.2.15","172.217.30.46","470","17"
"17.043183381","10.0.2.15","172.217.30.46","73","17"
"17.044733951","172.217.30.46","10.0.2.15","1399","17"
"17.044734186","172.217.30.46","10.0.2.15","1399","17"
"17.044734205","172.217.30.46","10.0.2.15","1399","17"
"17.044734224","172.217.30.46","10.0.2.15","1399","17"
"17.044734243","172.217.30.46","10.0.2.15","1399","17"
"17.044734263","172.217.30.46","10.0.2.15","1399","17"
"17.044734283","172.217.30.46","10.0.2.15","1399","17"
"17.044734303","172.217.30.46","10.0.2.15","1399","17"
"17.046722556","172.217.30.46","10.0.2.15","1399","17"
"17.046723551","172.217.30.46","10.0.2.15","1399","17"
"17.046723573","172.217.30.46","10.0.2.15","1399","17"
"17.046723594","172.217.30.46","10.0.2.15","1399","17"
"17.046723614","172.217.30.46","10.0.2.15","1399","17"
"17.046723634","172.217.30.46","10.0.2.15","1399","17"
"17.046723654","172.217.30.46","10.0.2.15","1399","17"
"17.046723673","172.217.30.46","10.0.2.15","1399","17"
"17.046749904","172.217.30.46","10.0.2.15","84","17"
"17.046749933","172.217.30.46","10.0.2.15","1399","17"
"17.046749959","172.217.30.46","10.0.2.15","1399","17"
"17.046749980","172.217.30.46","10.0.2.15","1399","17"
"17.046991701","172.217.30.46","10.0.2.15","123","17"
"17.047818137","10.0.2.15","172.217.30.46","1399","17"
"17.049250139","172.217.30.46","10.0.2.15","1399","17"
"17.049250424","172.217.30.46","10.0.2.15","1399","17"
"17.049250445","172.217.30.46","10.0.2.15","1399","17"
"17.049447365","172.217.30.46","10.0.2.15","1399","17"
"17.049447508","172.217.30.46","10.0.2.15","1399","17"
"17.049447538","172.217.30.46","10.0.2.15","1399","17"
"17.049447563","172.217.30.46","10.0.2.15","1399","17"
"17.049447584","172.217.30.46","10.0.2.15","1399","17"
"17.051881203","172.217.30.46","10.0.2.15","1399","17"
"17.051881471","172.217.30.46","10.0.2.15","1399","17"
"17.051881495","172.217.30.46","10.0.2.15","1399","17"
"17.051881518","172.217.30.46","10.0.2.15","1399","17"
"17.051881539","172.217.30.46","10.0.2.15","1399","17"
"17.051881559","172.217.30.46","10.0.2.15","1399","17"
"17.051881577","172.217.30.46","10.0.2.15","1399","17"
"17.051881595","172.217.30.46","10.0.2.15","1399","17"
"17.052790292","172.217.30.46","10.0.2.15","1394","17"
"17.052790643","172.217.30.46","10.0.2.15","1399","17"
"17.052790664","172.217.30.46","10.0.2.15","1399","17"
"17.052790688","172.217.30.46","10.0.2.15","1399","17"
"17.052790713","172.217.30.46","10.0.2.15","1399","17"
"17.052790736","172.217.30.46","10.0.2.15","1399","17"
"17.052790756","172.217.30.46","10.0.2.15","1399","17"
"17.052790775","172.217.30.46","10.0.2.15","1399","17"
"17.052812011","172.217.30.46","10.0.2.15","1399","17"
"17.053140757","172.217.30.46","10.0.2.15","1399","17"
"17.053140826","172.217.30.46","10.0.2.15","1399","17"
"17.053140849","172.217.30.46","10.0.2.15","1399","17"
"17.053140872","172.217.30.46","10.0.2.15","320","17"
"17.055574872","172.217.30.46","10.0.2.15","1399","17"
"17.055575193","172.217.30.46","10.0.2.15","1399","17"
"17.055575216","172.217.30.46","10.0.2.15","1399","17"
"17.055575237","172.217.30.46","10.0.2.15","1399","17"
"17.055575258","172.217.30.46","10.0.2.15","1399","17"
"17.055575278","172.217.30.46","10.0.2.15","1399","17"
"17.055575297","172.217.30.46","10.0.2.15","1399","17"
"17.055575315","172.217.30.46","10.0.2.15","1305","17"
"17.055692275","172.217.30.46","10.0.2.15","1391","17"
"17.055692341","172.217.30.46","10.0.2.15","1399","17"
"17.056048113","172.217.30.46","10.0.2.15","1399","17"
"17.056048184","172.217.30.46","10.0.2.15","1399","17"
